client_id	path	sentence	up_votes	down_votes	age	gender	accent
e1e3e8fab1c64f299babda603b7c2806cabc32bf342aeb2920e80b75cf0184908b917cfd206e630ced6cb670b2f8eb7a3a33ce5c262432351a5b5809ea0b185f	1cc97ff7e93a19b0038d54bb0e714740084353f87a4dcd33cb70b4d26bc2ef97281af3f49fbea728ba117992fbaf7265d9778656cde3144d22f6022cbe5ad057	Ve bir yıl sonra, bu ay, bu iki kitap basıldı.	2	1			
e1e3e8fab1c64f299babda603b7c2806cabc32bf342aeb2920e80b75cf0184908b917cfd206e630ced6cb670b2f8eb7a3a33ce5c262432351a5b5809ea0b185f	d2a0a594378a5d034b5d4fd4a7b8280737b332c7e596412f0cd3cd0f658178ffb6a0efbcc2e90d22dc1b0bc02f26ac9a1a0156f2c2d96ca44c2c7c74e6f24f4a	Ortak bölgesel çıkarlarımız da bunu gerektiriyor.	2	0			
ea07ea8096a55ad26b9790047641b591097dd8e6177e2fa212acab0dd5b83ae5047851103832e9f03f50e0425a109c0efb9eb0d32b9bc9af6b505fa7982a3b63	1982b6f4cfdc82221e34d479ca539f3fb65744e01e562b5935539e2161d83394ffcdfd14702190ec8ef4974bcca2c56cc7e10e4c1ba022c1b14cf0a099316a6b	Böl. bin bir ve bin otuz uyarınca cezalandırılabilir.	2	1			
ea07ea8096a55ad26b9790047641b591097dd8e6177e2fa212acab0dd5b83ae5047851103832e9f03f50e0425a109c0efb9eb0d32b9bc9af6b505fa7982a3b63	307b1191553e39cd2748a9f51f0881702866c7ee689b013905097f51e10ebb34930109cbd8e3aa2be9f500da82e5c8ebe7c5a37049a991a452d908b906ad6480	Peki sonuç ne oldu?	2	0			
ea7c99d875b3013db4f891fd61a091656a5ebc5e8435a28af0751d322e86fffb5884c79a4dd96a3c094d93f86c2e3942eb7373292c6c2908041cd374fdaad6b8	8ddc40043228537f3f8d1458521d84ffe8ac6dfa788b5b0a628f612b519a1c0e55347800ad7237060acd95289052126bc837919b7c676617d719bfcf0dc971d4	Seçimlerde toplam 12 aday yarıştı.	2	0	teens	male	other
ea7c99d875b3013db4f891fd61a091656a5ebc5e8435a28af0751d322e86fffb5884c79a4dd96a3c094d93f86c2e3942eb7373292c6c2908041cd374fdaad6b8	cdba23dba2196dd2f2b0bc7ee39b296b360ed961b305bbae016cd719c512cd003ecee01354d1082b4d23b8f57fba9857f8a598f445b096c3b0bcfda954d49cfb	Seydiu şimdi iki mevkiyi de kaybetti.	2	1	teens	male	other
fcabcc8c03c6ddac80358f3c836ec4f2933f7b360d59e516d6bfb5e2d863300253f941f7886d349f8c80d7f831043fbc4b3f89ec5f63dcd8285acae034e060bc	29d6babb48044766298f1022f40deda9278fb245876e7a68907482a27d582f6d987d64faca96d9d88817f9e9063c094035992f8c316d71ffc1f3a223096535fc	Hızlı ve doğru şekilde hareket etmek zorundaydık.	2	0			
fcabcc8c03c6ddac80358f3c836ec4f2933f7b360d59e516d6bfb5e2d863300253f941f7886d349f8c80d7f831043fbc4b3f89ec5f63dcd8285acae034e060bc	6a6483b5db671b39aea98d2aec7b00a477a3d01f89d3788723b11903270702e8fb8b6f3e0ef8101eb2783cc93f4fadd609c5bd27f0c2e6dd495453701c8e6407	Merkez bankasının başlıca amacı düşük enflasyon.	2	0			
00c10a37eef7fe581255ba2c5f7bd0f9a7ea39a8889e277c27850f658c68666f3debc9510436a777c47f891701aacb33b6488894ef81c7628b9ab26b6777b3f4	67f102a52be63b6262acb84de516393247bdb1c5cd924dc87bc362a320102a7e5191478ad2986858fdcd92f8778ac46cc74936cedb74080a3817d19915bd9ec8	Sırp siyasiler tepki göstermekte gecikmediler.	2	0	fifties	female	
00c10a37eef7fe581255ba2c5f7bd0f9a7ea39a8889e277c27850f658c68666f3debc9510436a777c47f891701aacb33b6488894ef81c7628b9ab26b6777b3f4	8784cda13c89e5f53b37d1d7206aabd4690d95b94e91a83048c3ebde09f0ac2e8e610bc67dd2e992faf6b679d2fc70e2a019c034c7d9938bb842578c898bf3ff	Kabaşi mahkemeye saygısızlıkla suçlandı.	2	0	fifties	female	
00c10a37eef7fe581255ba2c5f7bd0f9a7ea39a8889e277c27850f658c68666f3debc9510436a777c47f891701aacb33b6488894ef81c7628b9ab26b6777b3f4	c594bdf877cad345430fb292b6ca7a30d1b96e1d44b54dd9f2e22622dbacce2e2061b7b7426e6af184f47252b0db47cb604b0d62a05b1f19038d03d849b7b9fd	Ülke belgeyi hazırlamaya başladı bile.	2	0	fifties	female	
0fb8b23cc5627a2c20bcfee3fef75831ad07ad01a3f0d1b4f51329ab800c4525fb9b2cd39e2fd2d55765f31e13e697c4056b3dd22b33487c442091a751aac8d0	ac0729941db15ef0886d1575191d6a045f78f1fb5be29ba016d15fcd26182272869dc1ac5ca184f11d28547505fd5c6f3d349ecfb7a3954947bf426d14b7734b	Duruşmanın gelecek yıla sarkması bekleniyor.	2	0			
0fb8b23cc5627a2c20bcfee3fef75831ad07ad01a3f0d1b4f51329ab800c4525fb9b2cd39e2fd2d55765f31e13e697c4056b3dd22b33487c442091a751aac8d0	8c39fd6fee523f891b7d3523f4f5d8664f88e817914301b500e1f5cab2995bbdb2f5580e8517bdfd389a70f798652e65e980e5be29962a3f1d7c84b7e0d02d7c	"Etkinlik on beş Mayıs'a kadar devam edecek."	2	0			
0fb8b23cc5627a2c20bcfee3fef75831ad07ad01a3f0d1b4f51329ab800c4525fb9b2cd39e2fd2d55765f31e13e697c4056b3dd22b33487c442091a751aac8d0	e04e178a7e71ab4ff921f152a4e3779475b97b10acfff931c29d597718b09d53c83580576a459f8c40c5243918ddb389324a57dfe193538eeea26fe7d3b747bb	O ülkeden herhangi bir tepki geldi mi?	2	0			
124f497522f34e62c4f23e29ad6dd17a020ae43b34b02efaf0102eaf3dd0177a3aec8702ba43a9dfed76e7fe474d55cb71f090dfc07d2dec32f636b48c556ceb	f0cf7e4e87306283aeb79905793415ee89a50a3d7522ae1345a0e8af905882084669447dd8101537e61b97d6d47fdda39b5577fcf5c0e011fced1bed86f52f3e	Ancak Slaveski istifa etmeyi reddetti.	2	1			
124f497522f34e62c4f23e29ad6dd17a020ae43b34b02efaf0102eaf3dd0177a3aec8702ba43a9dfed76e7fe474d55cb71f090dfc07d2dec32f636b48c556ceb	4c73110a2222d22b62546194f648348b1186bf7cff8e70cd754e1a3909394367bd692e4d58c435e4f810e973de66240ce813eee6e6430064b3cecc2c52ca85de	Parça karışık tepkiler aldı.	2	0			
124f497522f34e62c4f23e29ad6dd17a020ae43b34b02efaf0102eaf3dd0177a3aec8702ba43a9dfed76e7fe474d55cb71f090dfc07d2dec32f636b48c556ceb	15d4e6ee2139566425932798dd1febf1cc593be0d047f5241797e94b0d939fe8b43c70ccc4567d8eb04e9592bf41eea5a2c9f309e6264a51ecf1c504bad8e431	"Kostunica'nın Seydiu ile görüşmesi beklenmiyor."	2	0			
13bff21a5b4833f5c0609f97a90e640208202917fac13946b6d33c32e5c6cd0c74c2aa753f6a509b5db284e5abf653bad58a366aae1b648b171445e101c92881	d7290c71c2dbf975cfb55f1076e5bbc971e4f69a87aa5f190694beab8cf437557d4a0098eaaadbe2de0f351a5b2f7e1025846f01ee4b567305e46564c882ddea	Ancak bu bile mümkün olmadı.	3	0			
13bff21a5b4833f5c0609f97a90e640208202917fac13946b6d33c32e5c6cd0c74c2aa753f6a509b5db284e5abf653bad58a366aae1b648b171445e101c92881	223d325f5d634ff0ec91e87a5455d71905557f6ee4206d029be5b9df0703c3881bce9a37713d92e0767deb7fe24d219d26517ec1b094a63dd3ea0bafa66bae87	Güneydoğu Avrupa ülkeleri biyoyakıt konusunu değerlendiriyor?	3	0			
13bff21a5b4833f5c0609f97a90e640208202917fac13946b6d33c32e5c6cd0c74c2aa753f6a509b5db284e5abf653bad58a366aae1b648b171445e101c92881	e562431fe2941a84f75b58d2f24faba93ba24b6cc1324a96bd0a69ae1950213f4032a200d427255d77e4236f74e461373d48bbb14198b4d183eb81a922d7e648	Kentin mali esnekliğinin düşük olduğu bildirildi.	3	0			
16bae01c9167f5cf694f9185bf2f9822d31a48ca2ec3b760affca3be5311774ba1a2a257096b38c22ee4112290cf5f81353ba1e170a50ad009403f25b819357d	0e4e61d778e394ab4165542cfa5485db0af6a4cb2dbef9169a3b0a47a2f25e39c4624a9c3780294fe0d354096dd6ec8cfed7a9faa1a23053794c57abfca73fce	Terim sıralamada yedinci oldu.	3	0			
16bae01c9167f5cf694f9185bf2f9822d31a48ca2ec3b760affca3be5311774ba1a2a257096b38c22ee4112290cf5f81353ba1e170a50ad009403f25b819357d	558fce8ee484be2198da2297f839762d8e1361c4016de70464db96c5a4269bf8b849bc2797857d77853ecb372214785e863457c67b5a1d3bc7abf24466e07fdf	Bu tanıklar sanığı fail olarak teşhis etmedi.	2	0			
16bae01c9167f5cf694f9185bf2f9822d31a48ca2ec3b760affca3be5311774ba1a2a257096b38c22ee4112290cf5f81353ba1e170a50ad009403f25b819357d	faaf3e9365bc03db74588553b423fca5a2c988e0387cb3ca3baf871ca152aa19c1eaa538adb25361dc6ce4e0ca7f602ad00601205379733b0f9e337469f03b22	Gelenekleri ve kültürleri de kendilerine özgü.	2	0			
1a5ab7310e65fd87cafd959f4c21e50d2c0afa13c66ae449648f8c49925c25b624cae7101e6029667646aaae3fe7c36757edd0eb89ed0f7b50ce582195ac8067	9c532bf5686bd757add3c2eb6d89d941aa1bafe5fc2bc3f51e5589a334632bb1689a07de88105304fea00c0c9c40a43181df9e109605f88c67d9c7caf8da1d57	Bugüne kadar eyalette tespit edilen vaka yok.	2	0	twenties	male	
1a5ab7310e65fd87cafd959f4c21e50d2c0afa13c66ae449648f8c49925c25b624cae7101e6029667646aaae3fe7c36757edd0eb89ed0f7b50ce582195ac8067	20cfabae233b017150f3e57ccb17ca5c5d27a66ad81c41d1cd849cba10b32ed0c820392c0920926eee6198a5a3004999a7ebde0c94f115e5861f1a1105dc80e4	Fonların sekiz milyon avroluk bölümü hemen verilecek.	2	1	twenties	male	
